,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,new_vaccinations,people_vaccinated_per_hundred,population_density,median_age,aged_70_older,extreme_poverty,population,cardiovasc_death_rate,diabetes_prevalence,human_development_index
4057,ALB,Europe,Albania,2021-12-14,203215.0,0.0,3130.0,0.0,71867.984,0.0,1106.94,0.0,1366232.0,478.589,2216402.0,1108572.0,998326.0,35.12,10313.0,39.0,104.871,38.0,8.643,1.1,2842318,304.195,10.08,0.795
4058,ALB,Europe,Albania,2021-12-15,203215.0,0.0,3130.0,0.0,71867.984,0.0,1106.94,0.0,1368833.0,479.5,2226267.0,1111494.0,1001189.0,35.22,9865.0,39.11,104.871,38.0,8.643,1.1,2842318,304.195,10.08,0.795
4079,ALB,Europe,Albania,2022-01-05,210224.0,0.0,3217.0,0.0,74346.76,0.0,1137.708,0.0,1440931.0,504.756,2367574.0,1160648.0,1053236.0,37.06,11284.0,40.83,104.871,38.0,8.643,1.1,2842318,304.195,10.08,0.795
4085,ALB,Europe,Albania,2022-01-11,216686.0,0.0,3233.0,0.0,76632.07,0.0,1143.366,0.0,1475224.0,516.768,2419734.0,1183130.0,1067328.0,37.55,9006.0,41.63,104.871,38.0,8.643,1.1,2842318,304.195,10.08,0.795
4120,ALB,Europe,Albania,2022-02-15,267551.0,0.0,3407.0,0.0,94620.734,0.0,1204.902,0.0,1581095.0,553.855,2669695.0,1262935.0,1182883.0,41.62,3891.0,44.43,104.871,38.0,8.643,1.1,2842318,304.195,10.08,0.795
15430,ARG,South America,Argentina,2020-12-30,1629908.0,0.0,47507.0,0.0,35894.81,0.0,1046.228,0.0,5091521.0,112.453,40597.0,40589.0,7.0,0.0,20102.0,0.09,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15431,ARG,South America,Argentina,2020-12-31,1629908.0,0.0,47507.0,0.0,35894.81,0.0,1046.228,0.0,5126379.0,113.223,43403.0,43395.0,7.0,0.0,2806.0,0.1,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15432,ARG,South America,Argentina,2021-01-01,1629908.0,0.0,47507.0,0.0,35894.81,0.0,1046.228,0.0,5136305.0,113.442,43532.0,43524.0,7.0,0.0,129.0,0.1,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15433,ARG,South America,Argentina,2021-01-02,1629908.0,0.0,47507.0,0.0,35894.81,0.0,1046.228,0.0,5166330.0,114.106,46844.0,46833.0,10.0,0.0,3312.0,0.1,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15434,ARG,South America,Argentina,2021-01-03,1690372.0,60464.0,48610.0,1103.0,37226.383,1331.574,1070.518,24.291,5192065.0,114.674,47290.0,47274.0,11.0,0.0,446.0,0.1,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15435,ARG,South America,Argentina,2021-01-04,1690372.0,0.0,48610.0,0.0,37226.383,0.0,1070.518,0.0,5242548.0,115.789,57753.0,57731.0,15.0,0.0,10463.0,0.13,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15436,ARG,South America,Argentina,2021-01-05,1690372.0,0.0,48610.0,0.0,37226.383,0.0,1070.518,0.0,5296867.0,116.989,68484.0,68459.0,18.0,0.0,10731.0,0.15,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15437,ARG,South America,Argentina,2021-01-06,1690372.0,0.0,48610.0,0.0,37226.383,0.0,1070.518,0.0,5353028.0,118.229,78604.0,78575.0,18.0,0.0,10120.0,0.17,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15438,ARG,South America,Argentina,2021-01-07,1690372.0,0.0,48610.0,0.0,37226.383,0.0,1070.518,0.0,5407069.0,119.423,96838.0,96800.0,21.0,0.0,18234.0,0.21,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15439,ARG,South America,Argentina,2021-01-08,1690372.0,0.0,48610.0,0.0,37226.383,0.0,1070.518,0.0,5461798.0,120.631,124732.0,124686.0,28.0,0.0,27894.0,0.27,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15440,ARG,South America,Argentina,2021-01-09,1690372.0,0.0,48610.0,0.0,37226.383,0.0,1070.518,0.0,5506122.0,121.61,134943.0,134894.0,30.0,0.0,10211.0,0.3,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15441,ARG,South America,Argentina,2021-01-10,1775105.0,84733.0,50025.0,1415.0,39092.42,1866.041,1101.68,31.162,5532906.0,122.202,136122.0,136068.0,30.0,0.0,1179.0,0.3,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15442,ARG,South America,Argentina,2021-01-11,1775105.0,0.0,50025.0,0.0,39092.42,0.0,1101.68,0.0,5584102.0,123.333,155953.0,155892.0,35.0,0.0,19831.0,0.34,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15443,ARG,South America,Argentina,2021-01-12,1775105.0,0.0,50025.0,0.0,39092.42,0.0,1101.68,0.0,5636913.0,124.499,175350.0,175269.0,45.0,0.0,19397.0,0.39,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15444,ARG,South America,Argentina,2021-01-13,1775105.0,0.0,50025.0,0.0,39092.42,0.0,1101.68,0.0,5691871.0,125.713,192128.0,192043.0,47.0,0.0,16778.0,0.42,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15445,ARG,South America,Argentina,2021-01-14,1775105.0,0.0,50025.0,0.0,39092.42,0.0,1101.68,0.0,5743995.0,126.864,208778.0,208688.0,48.0,0.0,16650.0,0.46,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15446,ARG,South America,Argentina,2021-01-15,1775105.0,0.0,50025.0,0.0,39092.42,0.0,1101.68,0.0,5800741.0,128.117,226225.0,226129.0,54.0,0.0,17447.0,0.5,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15447,ARG,South America,Argentina,2021-01-16,1775105.0,0.0,50025.0,0.0,39092.42,0.0,1101.68,0.0,5846549.0,129.129,232110.0,232013.0,55.0,0.0,5885.0,0.51,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15448,ARG,South America,Argentina,2021-01-17,1853051.0,77946.0,51325.0,1300.0,40808.996,1716.573,1130.31,28.629,5878551.0,129.836,233174.0,233072.0,58.0,0.0,1064.0,0.51,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15449,ARG,South America,Argentina,2021-01-18,1853051.0,0.0,51325.0,0.0,40808.996,0.0,1130.31,0.0,5934137.0,131.064,243008.0,242893.0,63.0,0.0,9834.0,0.53,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15450,ARG,South America,Argentina,2021-01-19,1853051.0,0.0,51325.0,0.0,40808.996,0.0,1130.31,0.0,5991867.0,132.339,256265.0,250709.0,5498.0,0.01,13257.0,0.55,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15451,ARG,South America,Argentina,2021-01-20,1853051.0,0.0,51325.0,0.0,40808.996,0.0,1130.31,0.0,6044785.0,133.507,275699.0,256621.0,19020.0,0.04,19434.0,0.56,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15452,ARG,South America,Argentina,2021-01-21,1853051.0,0.0,51325.0,0.0,40808.996,0.0,1130.31,0.0,6095941.0,134.637,289820.0,261421.0,28341.0,0.06,14121.0,0.57,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15453,ARG,South America,Argentina,2021-01-22,1853051.0,0.0,51325.0,0.0,40808.996,0.0,1130.31,0.0,6146740.0,135.759,299044.0,266446.0,32539.0,0.07,9224.0,0.59,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15454,ARG,South America,Argentina,2021-01-23,1853051.0,0.0,51325.0,0.0,40808.996,0.0,1130.31,0.0,6183435.0,136.57,302994.0,267560.0,35374.0,0.08,3950.0,0.59,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15455,ARG,South America,Argentina,2021-01-24,1932367.0,79316.0,52585.0,1260.0,42555.742,1746.744,1158.058,27.748,6209542.0,137.146,303298.0,267652.0,35586.0,0.08,304.0,0.59,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15456,ARG,South America,Argentina,2021-01-25,1932367.0,0.0,52585.0,0.0,42555.742,0.0,1158.058,0.0,6258899.0,138.236,317518.0,274777.0,42681.0,0.09,14220.0,0.6,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15457,ARG,South America,Argentina,2021-01-26,1932367.0,0.0,52585.0,0.0,42555.742,0.0,1158.058,0.0,6308387.0,139.329,330335.0,280098.0,50177.0,0.11,12817.0,0.62,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15458,ARG,South America,Argentina,2021-01-27,1932367.0,0.0,52585.0,0.0,42555.742,0.0,1158.058,0.0,6360039.0,140.47,340450.0,284191.0,56199.0,0.12,10115.0,0.62,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15459,ARG,South America,Argentina,2021-01-28,1932367.0,0.0,52585.0,0.0,42555.742,0.0,1158.058,0.0,6409982.0,141.573,356500.0,285635.0,70804.0,0.16,16050.0,0.63,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15460,ARG,South America,Argentina,2021-01-29,1932367.0,0.0,52585.0,0.0,42555.742,0.0,1158.058,0.0,6459861.0,142.675,380005.0,287097.0,92847.0,0.2,23505.0,0.63,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15461,ARG,South America,Argentina,2021-01-30,1932367.0,0.0,52585.0,0.0,42555.742,0.0,1158.058,0.0,6503114.0,143.63,389321.0,287299.0,101960.0,0.22,9316.0,0.63,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15462,ARG,South America,Argentina,2021-01-31,1993552.0,61185.0,53716.0,1131.0,43903.195,1347.453,1182.966,24.908,6540685.0,144.46,389946.0,287307.0,102576.0,0.23,625.0,0.63,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15463,ARG,South America,Argentina,2021-02-01,1993552.0,0.0,53716.0,0.0,43903.195,0.0,1182.966,0.0,6595681.0,145.675,409482.0,289581.0,119837.0,0.26,19536.0,0.64,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15464,ARG,South America,Argentina,2021-02-02,1993552.0,0.0,53716.0,0.0,43903.195,0.0,1182.966,0.0,6655268.0,146.991,433366.0,295228.0,138073.0,0.3,23884.0,0.65,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15465,ARG,South America,Argentina,2021-02-03,1993552.0,0.0,53716.0,0.0,43903.195,0.0,1182.966,0.0,6710671.0,148.214,459991.0,305640.0,154286.0,0.34,26625.0,0.67,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15466,ARG,South America,Argentina,2021-02-04,1993552.0,0.0,53716.0,0.0,43903.195,0.0,1182.966,0.0,6759483.0,149.292,488134.0,315970.0,172098.0,0.38,28143.0,0.69,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15467,ARG,South America,Argentina,2021-02-05,1993552.0,0.0,53716.0,0.0,43903.195,0.0,1182.966,0.0,6807204.0,150.346,521182.0,329863.0,191255.0,0.42,33048.0,0.72,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15468,ARG,South America,Argentina,2021-02-06,1993552.0,0.0,53716.0,0.0,43903.195,0.0,1182.966,0.0,6842250.0,151.121,532114.0,332944.0,199106.0,0.44,10932.0,0.73,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15469,ARG,South America,Argentina,2021-02-07,2044821.0,51269.0,54664.0,948.0,45032.27,1129.076,1203.843,20.877,6868078.0,151.691,533499.0,333515.0,199920.0,0.44,1385.0,0.73,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15470,ARG,South America,Argentina,2021-02-08,2044821.0,0.0,54664.0,0.0,45032.27,0.0,1203.843,0.0,6918893.0,152.813,556936.0,349991.0,206879.0,0.45,23437.0,0.77,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15471,ARG,South America,Argentina,2021-02-09,2044821.0,0.0,54664.0,0.0,45032.27,0.0,1203.843,0.0,6971691.0,153.979,577141.0,364262.0,212813.0,0.47,20205.0,0.8,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15472,ARG,South America,Argentina,2021-02-10,2044821.0,0.0,54664.0,0.0,45032.27,0.0,1203.843,0.0,7023439.0,155.122,592770.0,375277.0,217427.0,0.48,15629.0,0.82,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15473,ARG,South America,Argentina,2021-02-11,2044821.0,0.0,54664.0,0.0,45032.27,0.0,1203.843,0.0,7076872.0,156.302,610632.0,379947.0,230619.0,0.51,17862.0,0.83,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15474,ARG,South America,Argentina,2021-02-12,2044821.0,0.0,54664.0,0.0,45032.27,0.0,1203.843,0.0,7129383.0,157.462,626476.0,384207.0,242203.0,0.53,15844.0,0.84,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15475,ARG,South America,Argentina,2021-02-13,2044821.0,0.0,54664.0,0.0,45032.27,0.0,1203.843,0.0,7170464.0,158.37,629512.0,384570.0,244876.0,0.54,3036.0,0.85,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15476,ARG,South America,Argentina,2021-02-14,2095565.0,50744.0,55599.0,935.0,46149.785,1117.515,1224.434,20.591,7197555.0,158.968,629665.0,384595.0,245004.0,0.54,153.0,0.85,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15477,ARG,South America,Argentina,2021-02-15,2095565.0,0.0,55599.0,0.0,46149.785,0.0,1224.434,0.0,7233674.0,159.766,630983.0,385675.0,245241.0,0.54,1318.0,0.85,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15478,ARG,South America,Argentina,2021-02-16,2095565.0,0.0,55599.0,0.0,46149.785,0.0,1224.434,0.0,7272187.0,160.616,632296.0,386713.0,245516.0,0.54,1313.0,0.85,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15479,ARG,South America,Argentina,2021-02-17,2095565.0,0.0,55599.0,0.0,46149.785,0.0,1224.434,0.0,7329164.0,161.875,656713.0,406379.0,250267.0,0.55,24417.0,0.89,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15480,ARG,South America,Argentina,2021-02-18,2095565.0,0.0,55599.0,0.0,46149.785,0.0,1224.434,0.0,7384114.0,163.088,720562.0,458669.0,261825.0,0.58,63849.0,1.01,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15481,ARG,South America,Argentina,2021-02-19,2095565.0,0.0,55599.0,0.0,46149.785,0.0,1224.434,0.0,7441677.0,164.36,788474.0,519033.0,269372.0,0.59,67912.0,1.14,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15482,ARG,South America,Argentina,2021-02-20,2095565.0,0.0,55599.0,0.0,46149.785,0.0,1224.434,0.0,7482750.0,165.267,821099.0,550115.0,270915.0,0.6,32625.0,1.21,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15483,ARG,South America,Argentina,2021-02-21,2138252.0,42687.0,56396.0,797.0,47089.863,940.079,1241.986,17.552,7510829.0,165.887,841281.0,570259.0,270953.0,0.6,20182.0,1.25,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15484,ARG,South America,Argentina,2021-02-22,2138252.0,0.0,56396.0,0.0,47089.863,0.0,1241.986,0.0,7563365.0,167.047,908877.0,636122.0,272686.0,0.6,67596.0,1.4,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15485,ARG,South America,Argentina,2021-02-23,2138252.0,0.0,56396.0,0.0,47089.863,0.0,1241.986,0.0,7612986.0,168.143,995861.0,718993.0,276799.0,0.61,86984.0,1.58,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15486,ARG,South America,Argentina,2021-02-24,2138252.0,0.0,56396.0,0.0,47089.863,0.0,1241.986,0.0,7664679.0,169.285,1089732.0,806396.0,283265.0,0.62,93871.0,1.77,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15487,ARG,South America,Argentina,2021-02-25,2138252.0,0.0,56396.0,0.0,47089.863,0.0,1241.986,0.0,7710324.0,170.293,1169232.0,874456.0,294704.0,0.65,79500.0,1.92,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15488,ARG,South America,Argentina,2021-02-26,2138252.0,0.0,56396.0,0.0,47089.863,0.0,1241.986,0.0,7759317.0,171.375,1250958.0,945158.0,305728.0,0.67,81726.0,2.08,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15489,ARG,South America,Argentina,2021-02-27,2138252.0,0.0,56396.0,0.0,47089.863,0.0,1241.986,0.0,7795960.0,172.185,1268870.0,961056.0,307742.0,0.68,17912.0,2.11,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15490,ARG,South America,Argentina,2021-02-28,2182953.0,44701.0,57227.0,831.0,48074.297,984.432,1260.287,18.301,7825038.0,172.827,1274999.0,966869.0,308057.0,0.68,6129.0,2.12,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15491,ARG,South America,Argentina,2021-03-01,2182953.0,0.0,57227.0,0.0,48074.297,0.0,1260.287,0.0,7870866.0,173.839,1349588.0,1034126.0,315389.0,0.69,74589.0,2.27,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15492,ARG,South America,Argentina,2021-03-02,2182953.0,0.0,57227.0,0.0,48074.297,0.0,1260.287,0.0,7918196.0,174.884,1425236.0,1102568.0,322595.0,0.71,75648.0,2.42,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15493,ARG,South America,Argentina,2021-03-03,2182953.0,0.0,57227.0,0.0,48074.297,0.0,1260.287,0.0,7965672.0,175.933,1496766.0,1166916.0,329776.0,0.72,71530.0,2.56,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15494,ARG,South America,Argentina,2021-03-04,2182953.0,0.0,57227.0,0.0,48074.297,0.0,1260.287,0.0,8010905.0,176.932,1608871.0,1265393.0,343402.0,0.75,112105.0,2.78,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15495,ARG,South America,Argentina,2021-03-05,2182953.0,0.0,57227.0,0.0,48074.297,0.0,1260.287,0.0,8057024.0,177.95,1720638.0,1364326.0,356235.0,0.78,111767.0,3.0,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15496,ARG,South America,Argentina,2021-03-06,2182953.0,0.0,57227.0,0.0,48074.297,0.0,1260.287,0.0,8089508.0,178.668,1775589.0,1415486.0,360025.0,0.79,54951.0,3.11,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15497,ARG,South America,Argentina,2021-03-07,2226676.0,43723.0,58111.0,884.0,49037.19,962.894,1279.755,19.468,8111527.0,179.154,1787387.0,1427202.0,360107.0,0.79,11798.0,3.14,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15498,ARG,South America,Argentina,2021-03-08,2226676.0,0.0,58111.0,0.0,49037.19,0.0,1279.755,0.0,8155621.0,180.128,1889912.0,1527235.0,362599.0,0.8,102525.0,3.36,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15499,ARG,South America,Argentina,2021-03-09,2226676.0,0.0,58111.0,0.0,49037.19,0.0,1279.755,0.0,8203207.0,181.179,2005744.0,1640748.0,364917.0,0.8,115832.0,3.61,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15500,ARG,South America,Argentina,2021-03-10,2226676.0,0.0,58111.0,0.0,49037.19,0.0,1279.755,0.0,8252381.0,182.265,2169760.0,1798432.0,371249.0,0.82,164016.0,3.95,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15501,ARG,South America,Argentina,2021-03-11,2226676.0,0.0,58111.0,0.0,49037.19,0.0,1279.755,0.0,8299158.0,183.298,2356680.0,1952527.0,404072.0,0.89,186920.0,4.29,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15502,ARG,South America,Argentina,2021-03-12,2226676.0,0.0,58111.0,0.0,49037.19,0.0,1279.755,0.0,8352235.0,184.471,2518383.0,2070502.0,447799.0,0.98,161703.0,4.55,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15503,ARG,South America,Argentina,2021-03-13,2226676.0,0.0,58111.0,0.0,49037.19,0.0,1279.755,0.0,8389471.0,185.293,2564785.0,2089619.0,475083.0,1.04,46402.0,4.59,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15504,ARG,South America,Argentina,2021-03-14,2276955.0,50279.0,59088.0,977.0,50144.465,1107.274,1301.271,21.516,8414286.0,185.841,2573959.0,2097552.0,476324.0,1.05,9174.0,4.61,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15505,ARG,South America,Argentina,2021-03-15,2276955.0,0.0,59088.0,0.0,50144.465,0.0,1301.271,0.0,8463668.0,186.932,2711613.0,2206570.0,504959.0,1.11,137654.0,4.85,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15506,ARG,South America,Argentina,2021-03-16,2276955.0,0.0,59088.0,0.0,50144.465,0.0,1301.271,0.0,8517680.0,188.125,2845374.0,2318194.0,527096.0,1.16,133761.0,5.09,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15507,ARG,South America,Argentina,2021-03-17,2276955.0,0.0,59088.0,0.0,50144.465,0.0,1301.271,0.0,8569181.0,189.262,2984997.0,2439592.0,545321.0,1.2,139623.0,5.36,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15508,ARG,South America,Argentina,2021-03-18,2276955.0,0.0,59088.0,0.0,50144.465,0.0,1301.271,0.0,8624793.0,190.49,3123984.0,2535158.0,588737.0,1.29,138987.0,5.57,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15509,ARG,South America,Argentina,2021-03-19,2276955.0,0.0,59088.0,0.0,50144.465,0.0,1301.271,0.0,8676783.0,191.639,3250210.0,2625290.0,624831.0,1.37,126226.0,5.77,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15510,ARG,South America,Argentina,2021-03-20,2276955.0,0.0,59088.0,0.0,50144.465,0.0,1301.271,0.0,8712751.0,192.433,3301102.0,2663392.0,637621.0,1.4,50892.0,5.85,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15511,ARG,South America,Argentina,2021-03-21,2328586.0,51631.0,60082.0,994.0,51281.51,1137.049,1323.162,21.89,8736222.0,192.951,3320738.0,2681706.0,638941.0,1.4,19636.0,5.89,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15512,ARG,South America,Argentina,2021-03-22,2328586.0,0.0,60082.0,0.0,51281.51,0.0,1323.162,0.0,8791185.0,194.165,3403819.0,2752001.0,651726.0,1.43,83081.0,6.05,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15513,ARG,South America,Argentina,2021-03-23,2328586.0,0.0,60082.0,0.0,51281.51,0.0,1323.162,0.0,8846982.0,195.398,3510329.0,2845982.0,664253.0,1.46,106510.0,6.25,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15514,ARG,South America,Argentina,2021-03-24,2328586.0,0.0,60082.0,0.0,51281.51,0.0,1323.162,0.0,8883582.0,196.206,3547798.0,2882209.0,665495.0,1.46,37469.0,6.33,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15515,ARG,South America,Argentina,2021-03-25,2328586.0,0.0,60082.0,0.0,51281.51,0.0,1323.162,0.0,8943784.0,197.536,3651017.0,2970010.0,680911.0,1.5,103219.0,6.53,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15516,ARG,South America,Argentina,2021-03-26,2328586.0,0.0,60082.0,0.0,51281.51,0.0,1323.162,0.0,9009934.0,198.997,3744611.0,3053211.0,691304.0,1.52,93594.0,6.71,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15517,ARG,South America,Argentina,2021-03-27,2328586.0,0.0,60082.0,0.0,51281.51,0.0,1323.162,0.0,9055554.0,200.004,3799720.0,3105170.0,694453.0,1.53,55109.0,6.82,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15518,ARG,South America,Argentina,2021-03-28,2400067.0,71481.0,61341.0,1259.0,52855.71,1574.197,1350.888,27.726,9089217.0,200.748,3820555.0,3125945.0,694512.0,1.53,20835.0,6.87,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15519,ARG,South America,Argentina,2021-03-29,2400067.0,0.0,61341.0,0.0,52855.71,0.0,1350.888,0.0,9152157.0,202.138,3940780.0,3241384.0,699295.0,1.54,120225.0,7.12,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15520,ARG,South America,Argentina,2021-03-30,2400067.0,0.0,61341.0,0.0,52855.71,0.0,1350.888,0.0,9224509.0,203.736,4103855.0,3399141.0,704610.0,1.55,163075.0,7.47,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15521,ARG,South America,Argentina,2021-03-31,2400067.0,0.0,61341.0,0.0,52855.71,0.0,1350.888,0.0,9293954.0,205.27,4278854.0,3569267.0,709482.0,1.56,174999.0,7.84,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15522,ARG,South America,Argentina,2021-04-01,2400067.0,0.0,61341.0,0.0,52855.71,0.0,1350.888,0.0,9355082.0,206.62,4396022.0,3684323.0,711594.0,1.56,117168.0,8.1,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15523,ARG,South America,Argentina,2021-04-02,2400067.0,0.0,61341.0,0.0,52855.71,0.0,1350.888,0.0,9398451.0,207.578,4464192.0,3751476.0,712611.0,1.57,68170.0,8.24,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15524,ARG,South America,Argentina,2021-04-03,2400067.0,0.0,61341.0,0.0,52855.71,0.0,1350.888,0.0,9447922.0,208.67,4538674.0,3825422.0,713147.0,1.57,74482.0,8.41,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15525,ARG,South America,Argentina,2021-04-04,2494044.0,93977.0,62995.0,1654.0,54925.33,2069.618,1387.314,36.425,9488030.0,209.556,4587172.0,3873819.0,713245.0,1.57,48498.0,8.51,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15526,ARG,South America,Argentina,2021-04-05,2494044.0,0.0,62995.0,0.0,54925.33,0.0,1387.314,0.0,9571557.0,211.401,4753211.0,4030236.0,722866.0,1.59,166039.0,8.86,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15527,ARG,South America,Argentina,2021-04-06,2494044.0,0.0,62995.0,0.0,54925.33,0.0,1387.314,0.0,9662935.0,213.419,4947260.0,4216172.0,730979.0,1.61,194049.0,9.26,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15528,ARG,South America,Argentina,2021-04-07,2494044.0,0.0,62995.0,0.0,54925.33,0.0,1387.314,0.0,9761510.0,215.596,5185737.0,4448091.0,737535.0,1.62,238477.0,9.77,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15529,ARG,South America,Argentina,2021-04-08,2494044.0,0.0,62995.0,0.0,54925.33,0.0,1387.314,0.0,9861957.0,217.815,5421744.0,4679183.0,742448.0,1.63,236007.0,10.28,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
15530,ARG,South America,Argentina,2021-04-09,2494044.0,0.0,62995.0,0.0,54925.33,0.0,1387.314,0.0,9959595.0,219.971,5662187.0,4907451.0,754620.0,1.66,240443.0,10.78,16.177,31.9,7.441,0.6,45510324,191.032,5.5,0.845
